,latitude,longitude,id,addr:housenumber,addr:street
27021,52.0061601,4.3689527,2596107711,6,Michiel de Ruyterweg
27022,52.0060945,4.3668817,2596107712,6,Mijnbouwplein
27023,52.0056270,4.3640200,2596107715,6,Mijnbouwstraat
27024,52.0057553,4.3670405,2596107720,6,Piet Heinstraat
27025,52.0040645,4.3609649,2596107725,6,Plein Delftzicht
27026,52.0077025,4.3710325,2596107730,6,Poortlandplein
27027,52.0035977,4.3704312,2596107735,6,Prins Bernhardlaan
27028,52.0026065,4.3773404,2596107744,6,Professor Burgershof
27029,52.0019184,4.3777640,2596107748,6,Professor Evertslaan
27030,52.0034654,4.3778712,2596107756,6,Professor Henketstraat
27031,52.0039192,4.3830155,2596107757,6,Professor Hoogewerfflaan
27032,52.0067532,4.3779777,2596107758,6,Professor Krausstraat
27033,52.0037397,4.3768111,2596107759,6,Professor Oudemansstraat
27034,52.0057260,4.3629151,2596107760,6,Rotterdamseweg
27035,52.0052235,4.3617383,2596107761,6,Scheepmakerij
27036,52.0068628,4.3764835,2596107762,6,Sint Aldegondestraat
27037,52.0014500,4.3653952,2596107766,6,Van Barenstraat
27038,52.0007258,4.3792527,2596107768,6,Van Embdenstraat
27039,51.9990658,4.3783156,2596107769,6,Van Mourik Broekmanweg
27040,52.0046492,4.3653027,2596107770,6,Van Speykstraat
27041,52.0044680,4.3623256,2596107771,6,Werfpad
27042,52.0035318,4.3617890,2596107772,6,Zuideinde
27043,52.0064273,4.3716266,2596107773,6,Zuidplantsoen
27044,51.9962891,4.3751445,2596107774,60,Balthasar van der Polweg
27045,52.0049337,4.3674905,2596107775,60,Cornelis Trompstraat
27046,52.0062755,4.3755322,2596107776,60,De Colignystraat
27047,52.0049848,4.3764915,2596107778,60,Kloosterkade
27048,52.0046480,4.3780878,2596107779,60,Koningin Emmalaan
27049,51.9976206,4.3730273,2596107780,60,Korvezeestraat
27050,51.9971678,4.3714635,2596107781,60,Leeghwaterstraat
27051,52.0059068,4.3685308,2596107782,60,Michiel de Ruyterweg
27052,52.0061742,4.3656985,2596107783,60,Mijnbouwstraat
27053,52.0051350,4.3665282,2596107784,60,Piet Heinstraat
27054,52.0025958,4.3773387,2596107785,60,Professor Burgershof
27055,52.0019513,4.3785919,2596107786,60,Professor Evertslaan
27056,52.0043375,4.3810603,2596107787,60,Professor Henketstraat
27057,52.0056568,4.3778278,2596107788,60,Professor Krausstraat
27058,52.0046642,4.3801998,2596107789,60,Professor Oudemansstraat
27059,52.0050711,4.3626276,2596107791,60,Rotterdamseweg
27060,51.9925386,4.3665188,2596107792,60,Schieweg
27061,52.0055955,4.3763019,2596107793,60,Sint Aldegondestraat
27062,52.0007244,4.3792475,2596107794,60,Van Embdenstraat
27063,51.9960832,4.3728294,2596107795,600,Balthasar van der Polweg
27064,51.9969705,4.3722155,2596107796,600,Korvezeestraat
27065,51.9960830,4.3728294,2596107798,602,Balthasar van der Polweg
27066,51.9960828,4.3728294,2596107801,604,Balthasar van der Polweg
27067,51.9960826,4.3728294,2596107804,606,Balthasar van der Polweg
27068,51.9960824,4.3728294,2596107807,608,Balthasar van der Polweg
27069,52.0050418,4.3765719,2596107810,60A,Kloosterkade
27070,52.0050264,4.3765854,2596107811,60B,Kloosterkade
27071,52.0066168,4.3741195,2596107812,61,Charlotte de Bourbonstraat
27072,52.0022742,4.3593169,2596107813,61,Conradlaan
27073,52.0054206,4.3676440,2596107814,61,Cornelis Trompstraat
27074,52.0032906,4.3589619,2596107815,61,Crommelinlaan
27075,52.0058440,4.3757870,2596107816,61,De Colignystraat
27076,52.0038060,4.3594845,2596107817,61,De Groene Haven
27077,51.9980092,4.3858440,2596107818,61,Delftechpark
27078,52.0019011,4.3594088,2596107819,61,Engelsestraat
27079,52.0042233,4.3631137,2596107820,61,Herenpad
27080,52.0096351,4.3709483,2596107821,61,Julianalaan
27081,52.0055446,4.3773043,2596107822,61,Kloosterkade
27082,52.0050641,4.3777895,2596107823,61,Koningin Emmalaan
27083,52.0031577,4.3633308,2596107824,61,Koningsveld
27084,51.9976208,4.3730271,2596107825,61,Korvezeestraat
27085,52.0027563,4.3590750,2596107826,61,Laan van Van der Gaag
27086,52.0020276,4.3643622,2596107828,61,Machteld van Meterenlaan
27087,52.0064113,4.3673298,2596107829,61,Mijnbouwplein
27088,52.0070406,4.3759857,2596107831,61,Nassaulaan
27089,52.0051378,4.3662257,2596107834,61,Piet Heinstraat
27090,52.0025956,4.3773387,2596107839,61,Professor Burgershof
27091,52.0044619,4.3807264,2596107843,61,Professor Henketstraat
27092,52.0048149,4.3790937,2596107844,61,Professor Krausstraat
27093,52.0047075,4.3796297,2596107846,61,Professor Oudemansstraat
27094,52.0035628,4.3796517,2596107847,61,Professor Telderslaan
27095,52.0046598,4.3643324,2596107851,61,Rotterdamseweg
27096,52.0032616,4.3765752,2596107854,61,Schoemakerstraat
27097,52.0054626,4.3765350,2596107855,61,Sint Aldegondestraat
27098,52.0059071,4.3725983,2596107856,61,Zuidplantsoen
27099,51.9960822,4.3728294,2596107857,610,Balthasar van der Polweg
27100,51.9964887,4.3725491,2596107858,610,Korvezeestraat
27101,51.9964889,4.3725490,2596107859,611,Korvezeestraat
27102,51.9960820,4.3728294,2596107860,612,Balthasar van der Polweg
27103,51.9964890,4.3725489,2596107861,612,Korvezeestraat
27104,51.9964892,4.3725488,2596107862,613,Korvezeestraat
27105,51.9960818,4.3728294,2596107863,614,Balthasar van der Polweg
27106,51.9964894,4.3725486,2596107864,614,Korvezeestraat
27107,51.9964895,4.3725485,2596107865,615,Korvezeestraat
27108,51.9960816,4.3728294,2596107866,616,Balthasar van der Polweg
27109,51.9964897,4.3725484,2596107867,616,Korvezeestraat
27110,51.9964898,4.3725483,2596107868,617,Korvezeestraat
27111,51.9960814,4.3728294,2596107869,618,Balthasar van der Polweg
27112,51.9964902,4.3725481,2596107871,619,Korvezeestraat
27113,51.9962892,4.3751447,2596107872,62,Balthasar van der Polweg
27114,52.0049986,4.3675215,2596107873,62,Cornelis Trompstraat
27115,52.0062052,4.3755234,2596107874,62,De Colignystraat
27116,52.0050692,4.3766768,2596107876,62,Kloosterkade
27117,52.0046679,4.3781598,2596107877,62,Koningin Emmalaan
27118,51.9976210,4.3730270,2596107878,62,Korvezeestraat
27119,51.9971679,4.3714633,2596107879,62,Leeghwaterstraat
27120,52.0059069,4.3685310,2596107880,62,Michiel de Ruyterweg
27121,52.0061741,4.3656983,2596107881,62,Mijnbouwstraat
27122,52.0050944,4.3664651,2596107882,62,Piet Heinstraat
27123,52.0025954,4.3773387,2596107883,62,Professor Burgershof
27124,52.0019513,4.3785921,2596107884,62,Professor Evertslaan
27125,52.0043593,4.3811447,2596107885,62,Professor Henketstraat
27126,52.0046862,4.3802794,2596107886,62,Professor Oudemansstraat
27127,51.9919119,4.3664489,2596107887,62,Schieweg
27128,52.0055579,4.3762956,2596107888,62,Sint Aldegondestraat
27129,52.0007244,4.3792473,2596107889,62,Van Embdenstraat
27130,51.9960812,4.3728295,2596107890,620,Balthasar van der Polweg
27131,51.9964903,4.3725480,2596107891,620,Korvezeestraat
27132,51.9964905,4.3725478,2596107892,621,Korvezeestraat
27133,51.9960810,4.3728295,2596107893,622,Balthasar van der Polweg
27134,51.9964907,4.3725477,2596107894,622,Korvezeestraat
27135,51.9964908,4.3725476,2596107895,623,Korvezeestraat
27136,51.9960808,4.3728295,2596107896,624,Balthasar van der Polweg
27137,51.9964910,4.3725475,2596107897,624,Korvezeestraat
27138,51.9964912,4.3725474,2596107898,625,Korvezeestraat
27139,51.9960806,4.3728295,2596107899,626,Balthasar van der Polweg
27140,51.9964913,4.3725473,2596107900,626,Korvezeestraat
27141,51.9964915,4.3725472,2596107901,627,Korvezeestraat
27142,51.9960804,4.3728295,2596107902,628,Balthasar van der Polweg
27143,51.9964918,4.3725469,2596107904,629,Korvezeestraat
27144,52.0066168,4.3741197,2596107905,63,Charlotte de Bourbonstraat
27145,52.0022738,4.3593170,2596107906,63,Conradlaan
27146,52.0032906,4.3589620,2596107907,63,Crommelinlaan
27147,52.0057978,4.3757775,2596107908,63,De Colignystraat
27148,52.0038056,4.3594841,2596107909,63,De Groene Haven
27149,52.0016654,4.3594273,2596107910,63,Engelsestraat
27150,52.0042073,4.3630566,2596107911,63,Herenpad
27151,52.0094618,4.3711063,2596107912,63,Julianalaan
27152,52.0055446,4.3773045,2596107913,63,Kloosterkade
27153,52.0050712,4.3778775,2596107914,63,Koningin Emmalaan
27154,52.0031575,4.3633308,2596107915,63,Koningsveld
27155,51.9976211,4.3730269,2596107916,63,Korvezeestraat
27156,52.0020276,4.3643624,2596107918,63,Machteld van Meterenlaan
27157,52.0064114,4.3673299,2596107919,63,Mijnbouwplein
27158,52.0070265,4.3759802,2596107920,63,Nassaulaan
27159,52.0051034,4.3661955,2596107922,63,Piet Heinstraat
27160,52.0025952,4.3773386,2596107926,63,Professor Burgershof
27161,52.0044832,4.3808066,2596107927,63,Professor Henketstraat
27162,52.0047691,4.3791280,2596107928,63,Professor Krausstraat
27163,52.0047287,4.3797081,2596107929,63,Professor Oudemansstraat
27164,52.0035771,4.3797074,2596107930,63,Professor Telderslaan
27165,52.0048120,4.3645090,2596107931,63,Rotterdamseweg
27166,52.0032665,4.3765982,2596107932,63,Schoemakerstraat
27167,52.0052813,4.3765369,2596107933,63,Sint Aldegondestraat
27168,52.0059102,4.3725869,2596107934,63,Zuidplantsoen
27169,52.0054065,4.3676053,2596107935,63-I,Cornelis Trompstraat
27170,52.0054404,4.3676320,2596107936,63-II,Cornelis Trompstraat
27171,51.9960802,4.3728295,2596107937,630,Balthasar van der Polweg
27172,51.9964920,4.3725468,2596107938,630,Korvezeestraat
27173,51.9960800,4.3728295,2596107940,632,Balthasar van der Polweg
27174,51.9960798,4.3728295,2596107943,634,Balthasar van der Polweg
27175,51.9960796,4.3728295,2596107946,636,Balthasar van der Polweg
27176,51.9960794,4.3728295,2596107949,638,Balthasar van der Polweg
27177,52.0093726,4.3712827,2596107952,63A,Julianalaan
27178,52.0093635,4.3712561,2596107953,63B,Julianalaan
27179,51.9962893,4.3751449,2596107954,64,Balthasar van der Polweg
27180,52.0049916,4.3675434,2596107955,64,Cornelis Trompstraat
27181,52.0061403,4.3755668,2596107956,64,De Colignystraat
27182,52.0050556,4.3766904,2596107958,64,Kloosterkade
27183,52.0046677,4.3781598,2596107959,64,Koningin Emmalaan
27184,51.9976213,4.3730268,2596107960,64,Korvezeestraat
27185,51.9971681,4.3714632,2596107961,64,Leeghwaterstraat
27186,52.0059069,4.3685312,2596107962,64,Michiel de Ruyterweg
27187,52.0061740,4.3656981,2596107963,64,Mijnbouwstraat
27188,52.0050867,4.3664856,2596107964,64,Piet Heinstraat
27189,52.0025950,4.3773386,2596107965,64,Professor Burgershof
27190,52.0019512,4.3785923,2596107966,64,Professor Evertslaan
27191,52.0043817,4.3812249,2596107967,64,Professor Henketstraat
27192,52.0047087,4.3803639,2596107968,64,Professor Oudemansstraat
27193,52.0050376,4.3625196,2596107969,64,Rotterdamseweg
27194,52.0055236,4.3762871,2596107970,64,Sint Aldegondestraat
27195,52.0007243,4.3792471,2596107971,64,Van Embdenstraat
27196,51.9960792,4.3728295,2596107972,640,Balthasar van der Polweg
27197,51.9963251,4.3725127,2596107973,640,Korvezeestraat
27198,51.9960790,4.3728295,2596107974,642,Balthasar van der Polweg
27199,51.9960788,4.3728295,2596107975,644,Balthasar van der Polweg
27200,51.9960786,4.3728295,2596107976,646,Balthasar van der Polweg
27201,51.9960784,4.3728295,2596107977,648,Balthasar van der Polweg
27202,52.0066169,4.3741199,2596107978,65,Charlotte de Bourbonstraat
27203,52.0022736,4.3593170,2596107979,65,Conradlaan
27204,52.0032904,4.3589620,2596107980,65,Crommelinlaan
27205,52.0057498,4.3757680,2596107981,65,De Colignystraat
27206,52.0038055,4.3594839,2596107982,65,De Groene Haven
27207,52.0041891,4.3629987,2596107983,65,Herenpad
27208,52.0090971,4.3712405,2596107984,65,Julianalaan
27209,52.0055446,4.3773047,2596107985,65,Kloosterkade
27210,52.0050856,4.3778691,2596107986,65,Koningin Emmalaan
27211,52.0031573,4.3633308,2596107988,65,Koningsveld
27212,51.9976215,4.3730267,2596107992,65,Korvezeestraat
27213,52.0027563,4.3590752,2596107993,65,Laan van Van der Gaag
27214,52.0020277,4.3643626,2596107995,65,Machteld van Meterenlaan
27215,52.0064115,4.3673301,2596107996,65,Mijnbouwplein
27216,52.0070039,4.3760970,2596107997,65,Nassaulaan
27217,52.0045056,4.3808904,2596107998,65,Professor Henketstraat
27218,52.0047246,4.3791601,2596107999,65,Professor Krausstraat
27219,52.0047499,4.3797905,2596108000,65,Professor Oudemansstraat
27220,52.0048392,4.3645914,2596108001,65,Rotterdamseweg
27221,52.0032730,4.3766222,2596108002,65,Schoemakerstraat
27222,52.0052814,4.3765371,2596108003,65,Sint Aldegondestraat
27223,52.0058988,4.3725783,2596108004,65,Zuidplantsoen
27224,52.0054751,4.3676645,2596108005,65-I,Cornelis Trompstraat
27225,52.0055047,4.3676920,2596108006,65-II,Cornelis Trompstraat
27226,51.9960782,4.3728295,2596108007,650,Balthasar van der Polweg
27227,51.9960780,4.3728295,2596108008,652,Balthasar van der Polweg
27228,51.9960778,4.3728295,2596108009,654,Balthasar van der Polweg
27229,51.9960776,4.3728295,2596108010,656,Balthasar van der Polweg
27230,51.9960774,4.3728296,2596108011,658,Balthasar van der Polweg
27231,52.0093160,4.3713116,2596108012,65A,Julianalaan
27232,52.0093099,4.3712816,2596108013,65B,Julianalaan
27233,51.9962894,4.3751450,2596108014,66,Balthasar van der Polweg
27234,52.0050624,4.3675777,2596108015,66,Cornelis Trompstraat
27235,52.0060459,4.3755467,2596108016,66,De Colignystraat
27236,52.0050419,4.3767024,2596108018,66,Kloosterkade
27237,52.0046861,4.3782317,2596108019,66,Koningin Emmalaan
27238,51.9976216,4.3730266,2596108020,66,Korvezeestraat
27239,51.9971682,4.3714631,2596108021,66,Leeghwaterstraat
27240,52.0059069,4.3685314,2596108022,66,Michiel de Ruyterweg
27241,52.0061739,4.3656980,2596108023,66,Mijnbouwstraat
27242,52.0050407,4.3664200,2596108026,66,Piet Heinstraat
27243,52.0025949,4.3773386,2596108081,66,Professor Burgershof
27244,52.0019512,4.3785925,2596108085,66,Professor Evertslaan
27245,52.0043976,4.3812951,2596108086,66,Professor Henketstraat
27246,52.0047299,4.3804464,2596108087,66,Professor Oudemansstraat
27247,52.0050188,4.3624587,2596108088,66,Rotterdamseweg
27248,52.0054870,4.3762808,2596108089,66,Sint Aldegondestraat
27249,52.0007243,4.3792469,2596108090,66,Van Embdenstraat
27250,51.9960772,4.3728296,2596108091,660,Balthasar van der Polweg
27251,51.9960770,4.3728296,2596108092,662,Balthasar van der Polweg
27252,51.9960768,4.3728296,2596108093,664,Balthasar van der Polweg
27253,51.9960766,4.3728296,2596108094,666,Balthasar van der Polweg
27254,51.9960764,4.3728296,2596108095,668,Balthasar van der Polweg
27255,52.0066169,4.3741201,2596108096,67,Charlotte de Bourbonstraat
27256,52.0022740,4.3593169,2596108097,67,Conradlaan
27257,52.0054841,4.3677032,2596108098,67,Cornelis Trompstraat
27258,52.0032904,4.3589619,2596108099,67,Crommelinlaan
27259,52.0057018,4.3757576,2596108100,67,De Colignystraat
27260,52.0038058,4.3594843,2596108101,67,De Groene Haven
27261,52.0015140,4.3594916,2596108102,67,Engelsestraat
27262,52.0041733,4.3629326,2596108103,67,Herenpad
27263,52.0084965,4.3713027,2596108104,67,Julianalaan
27264,52.0055446,4.3773049,2596108105,67,Kloosterkade
27265,52.0050913,4.3779458,2596108106,67,Koningin Emmalaan
27266,52.0031571,4.3633308,2596108107,67,Koningsveld
27267,51.9976218,4.3730265,2596108108,67,Korvezeestraat
27268,52.0027561,4.3590750,2596108109,67,Laan van Van der Gaag
27269,52.0020277,4.3643628,2596108111,67,Machteld van Meterenlaan
27270,52.0064116,4.3673303,2596108112,67,Mijnbouwplein
27271,52.0070173,4.3761011,2596108113,67,Nassaulaan
27272,52.0045291,4.3809759,2596108114,67,Professor Henketstraat
27273,52.0046776,4.3791942,2596108115,67,Professor Krausstraat
27274,52.0047711,4.3798689,2596108116,67,Professor Oudemansstraat
27275,52.0048664,4.3646711,2596108117,67,Rotterdamseweg
27276,52.0031412,4.3766584,2596108118,67,Schoemakerstraat
27277,52.0059088,4.3725626,2596108119,67,Zuidplantsoen
27278,51.9960762,4.3728296,2596108120,670,Balthasar van der Polweg
27279,51.9960760,4.3728296,2596108121,672,Balthasar van der Polweg
27280,51.9960758,4.3728296,2596108122,674,Balthasar van der Polweg
27281,51.9960756,4.3728296,2596108123,676,Balthasar van der Polweg
27282,51.9960754,4.3728296,2596108124,678,Balthasar van der Polweg
27283,52.0079690,4.3713791,2596108125,67A,Julianalaan
27284,51.9962895,4.3751452,2596108126,68,Balthasar van der Polweg
27285,52.0050561,4.3676010,2596108127,68,Cornelis Trompstraat
27286,52.0061415,4.3755426,2596108128,68,De Colignystraat
27287,52.0050975,4.3767784,2596108130,68,Kloosterkade
27288,52.0047174,4.3783498,2596108131,68,Koningin Emmalaan
27289,51.9971684,4.3714629,2596108133,68,Leeghwaterstraat
27290,52.0059070,4.3685316,2596108134,68,Michiel de Ruyterweg
27291,52.0061739,4.3656978,2596108135,68,Mijnbouwstraat
27292,52.0019511,4.3785927,2596108137,68,Professor Evertslaan
27293,52.0044193,4.3813732,2596108138,68,Professor Henketstraat
27294,52.0047524,4.3805247,2596108139,68,Professor Oudemansstraat
27295,52.0049472,4.3624385,2596108140,68,Rotterdamseweg
27296,52.0054523,4.3762746,2596108141,68,Sint Aldegondestraat
27297,52.0007242,4.3792467,2596108142,68,Van Embdenstraat
27298,51.9960752,4.3728296,2596108143,680,Balthasar van der Polweg
27299,51.9960750,4.3728296,2596108144,682,Balthasar van der Polweg
27300,51.9960748,4.3728296,2596108145,684,Balthasar van der Polweg
27301,51.9960746,4.3728296,2596108146,686,Balthasar van der Polweg
27302,51.9960744,4.3728296,2596108147,688,Balthasar van der Polweg
27303,52.0066169,4.3741203,2596108148,69,Charlotte de Bourbonstraat
27304,52.0055490,4.3677739,2596108149,69,Cornelis Trompstraat
27305,52.0032902,4.3589621,2596108150,69,Crommelinlaan
27306,52.0056526,4.3757463,2596108151,69,De Colignystraat
27307,52.0038054,4.3594837,2596108152,69,De Groene Haven
27308,52.0015874,4.3595373,2596108153,69,Engelsestraat
27309,52.0041554,4.3628803,2596108154,69,Herenpad
27310,52.0052334,4.3685855,2596108155,69,Julianalaan
27311,52.0055447,4.3773051,2596108156,69,Kloosterkade
27312,52.0051217,4.3780641,2596108157,69,Koningin Emmalaan
27313,52.0031569,4.3633308,2596108158,69,Koningsveld
27314,51.9976221,4.3730262,2596108159,69,Korvezeestraat
27315,52.0027561,4.3590752,2596108160,69,Laan van Van der Gaag
27316,52.0020277,4.3643630,2596108162,69,Machteld van Meterenlaan
27317,52.0064117,4.3673305,2596108163,69,Mijnbouwplein
27318,52.0070309,4.3761062,2596108164,69,Nassaulaan
27319,52.0045515,4.3810543,2596108165,69,Professor Henketstraat
27320,52.0046305,4.3792264,2596108166,69,Professor Krausstraat
27321,52.0047935,4.3799493,2596108167,69,Professor Oudemansstraat
27322,52.0031481,4.3766841,2596108168,69,Schoemakerstraat
27323,52.0059150,4.3725520,2596108169,69,Zuidplantsoen
27324,51.9960742,4.3728296,2596108170,690,Balthasar van der Polweg
27325,51.9960740,4.3728296,2596108171,692,Balthasar van der Polweg
27326,51.9960738,4.3728296,2596108172,694,Balthasar van der Polweg
27327,51.9960736,4.3728297,2596108173,696,Balthasar van der Polweg
27328,51.9960734,4.3728297,2596108177,698,Balthasar van der Polweg
27329,52.0013269,4.3630776,2596108182,7,Abtswoudseweg
27330,52.0039667,4.3635086,2596108186,7,Agatha van Leidenlaan
27331,52.0035090,4.3641909,2596108187,7,Aleid van Malsenlaan
27332,52.0066887,4.3750093,2596108188,7,Amalia van Solmslaan
27333,52.0062832,4.3644961,2596108189,7,Bauxietpad
27334,52.0096440,4.3703203,2596108190,7,Botaniestraat
27335,52.0066160,4.3741142,2596108191,7,Charlotte de Bourbonstraat
27336,52.0066161,4.3770974,2596108192,7,Cohen Stuartstraat
27337,52.0029015,4.3612602,2596108193,7,Conradlaan
27338,51.9995296,4.3725086,2596108194,7,Cornelis Drebbelweg
27339,52.0045793,4.3666069,2596108195,7,Cornelis Trompstraat
27340,52.0039065,4.3605366,2596108196,7,Crommelinlaan
27341,52.0067612,4.3759311,2596108197,7,De Colignystraat
27342,52.0061347,4.3641622,2596108198,7,Diamantpad
27343,52.0020838,4.3601613,2596108199,7,Drukkerijlaan
27344,52.0029222,4.3648336,2596108200,7,Elisabeth van Zuilenlaan
27345,52.0053078,4.3816324,2596108201,7,Ernst Casimirstraat
27346,51.9979864,4.3737244,2596108202,7,Feldmannweg
27347,52.0047277,4.3634797,2596108203,7,Herenpad
27348,52.0056107,4.3620487,2596108204,7,Hertog Govertkade
27349,52.0022383,4.3619323,2596108205,7,Hillenlaan
27350,51.9974905,4.3813333,2596108206,7,Informaticalaan
27351,52.0054086,4.3821049,2596108207,7,Jan de Oudeweg
27352,52.0102625,4.3701925,2596108208,7,Julianalaan
27353,52.0097164,4.3697112,2596108209,7,Kanaalweg
27354,52.0050495,4.3757309,2596108210,7,Kloosterkade
27355,52.0046074,4.3761635,2596108211,7,Koningin Emmalaan
27356,52.0037303,4.3628377,2596108212,7,Koningsveld
27357,51.9978762,4.3729162,2596108213,7,Korvezeestraat
27358,52.0014814,4.3603289,2596108214,7,Laan van Braat
27359,52.0034177,4.3609423,2596108215,7,Laan van Van der Gaag
27360,52.0018834,4.3655676,2596108216,7,Lausbergstraat
27361,52.0003402,4.3624415,2596108217,7,Leeuwenstein
27362,52.0023143,4.3653775,2596108218,7,Machteld van Meterenlaan
27363,52.0052773,4.3652095,2596108219,7,Maerten Trompstraat
27364,52.0057832,4.3677691,2596108220,7,Michiel de Ruyterweg
27365,52.0059448,4.3674668,2596108221,7,Mijnbouwplein
27366,52.0054482,4.3642467,2596108222,7,Mijnbouwstraat
27367,52.0071771,4.3733374,2596108223,7,Nassaulaan
27368,52.0057992,4.3667795,2596108224,7,Piet Heinstraat
27369,52.0040644,4.3609647,2596108225,7,Plein Delftzicht
27370,52.0061073,4.3762160,2596108226,7,Professor Bosschastraat
27371,52.0026063,4.3773403,2596108227,7,Professor Burgershof
27372,52.0035703,4.3774798,2596108228,7,Professor Henketstraat
27373,52.0039191,4.3830153,2596108229,7,Professor Hoogewerfflaan
27374,52.0065463,4.3783711,2596108230,7,Professor Krausstraat
27375,52.0039511,4.3767873,2596108231,7,Professor Oudemansstraat
27376,52.0072031,4.3682191,2596108232,7,Professor Schermerhornstraat
27377,52.0031158,4.3779839,2596108233,7,Professor Telderslaan
27378,52.0059045,4.3629832,2596108234,7,Rotterdamseweg
27379,52.0051948,4.3617760,2596108235,7,Scheepmakerij
27380,51.9980821,4.3656440,2596108236,7,Schieweg
27381,52.0045529,4.3756696,2596108237,7,Schoemakerstraat
27382,52.0067999,4.3766975,2596108238,7,Sint Aldegondestraat
27383,52.0045333,4.3622320,2596108239,7,Werfpad
27384,52.0035319,4.3617888,2596108240,7,Zuideinde
27385,51.9962896,4.3751454,2596108241,70,Balthasar van der Polweg
27386,52.0051205,4.3676290,2596108242,70,Cornelis Trompstraat
27387,52.0060471,4.3755235,2596108243,70,De Colignystraat
27388,52.0050831,4.3767894,2596108245,70,Kloosterkade
27389,52.0047404,4.3784319,2596108246,70,Koningin Emmalaan
27390,51.9976223,4.3730261,2596108247,70,Korvezeestraat
27391,51.9971685,4.3714628,2596108248,70,Leeghwaterstraat
27392,52.0059070,4.3685318,2596108249,70,Michiel de Ruyterweg
27393,52.0062047,4.3656681,2596108250,70,Mijnbouwstraat
27394,52.0019511,4.3785929,2596108252,70,Professor Evertslaan
27395,52.0044378,4.3814479,2596108253,70,Professor Henketstraat
27396,52.0047736,4.3806113,2596108254,70,Professor Oudemansstraat
27397,52.0049247,4.3625453,2596108255,70,Rotterdamseweg
27398,52.0054193,4.3762667,2596108256,70,Sint Aldegondestraat
27399,52.0007242,4.3792465,2596108257,70,Van Embdenstraat
27400,51.9960732,4.3728297,2596108258,700,Balthasar van der Polweg
27401,51.9960730,4.3728297,2596108259,702,Balthasar van der Polweg
27402,51.9960728,4.3728297,2596108260,704,Balthasar van der Polweg
27403,51.9960726,4.3728297,2596108261,706,Balthasar van der Polweg
27404,51.9960724,4.3728297,2596108262,708,Balthasar van der Polweg
27405,52.0066170,4.3741205,2596108263,71,Charlotte de Bourbonstraat
27406,52.0055594,4.3677543,2596108264,71,Cornelis Trompstraat
27407,52.0032906,4.3589617,2596108265,71,Crommelinlaan
27408,52.0056046,4.3757359,2596108266,71,De Colignystraat
27409,52.0038068,4.3594856,2596108267,71,De Groene Haven
27410,52.0015876,4.3595374,2596108268,71,Engelsestraat
27411,52.0051921,4.3685273,2596108269,71,Julianalaan
27412,52.0055447,4.3773053,2596108270,71,Kloosterkade
27413,52.0051437,4.3781482,2596108271,71,Koningin Emmalaan
27414,52.0031567,4.3633308,2596108272,71,Koningsveld
27415,52.0027563,4.3590749,2596108274,71,Laan van Van der Gaag
27416,52.0020278,4.3643632,2596108276,71,Machteld van Meterenlaan
27417,52.0064118,4.3673307,2596108277,71,Mijnbouwplein
27418,52.0070211,4.3762271,2596108278,71,Nassaulaan
27419,52.0045674,4.3811169,2596108279,71,Professor Henketstraat
27420,52.0045860,4.3792584,2596108280,71,Professor Krausstraat
27421,52.0048147,4.3800297,2596108281,71,Professor Oudemansstraat
27422,52.0047316,4.3647775,2596108282,71,Rotterdamseweg
27423,52.0031557,4.3767073,2596108283,71,Schoemakerstraat
27424,52.0060354,4.3729694,2596108284,71,Zuidplantsoen
27425,51.9960722,4.3728297,2596108285,710,Balthasar van der Polweg
27426,51.9960720,4.3728297,2596108286,712,Balthasar van der Polweg
27427,51.9960718,4.3728297,2596108287,714,Balthasar van der Polweg
27428,51.9960716,4.3728297,2596108288,716,Balthasar van der Polweg
27429,51.9960714,4.3728297,2596108289,718,Balthasar van der Polweg
27430,52.0042945,4.3797840,2596108290,71B,Professor Krausstraat
27431,51.9962897,4.3751455,2596108291,72,Balthasar van der Polweg
27432,52.0051136,4.3676516,2596108292,72,Cornelis Trompstraat
27433,52.0061417,4.3755182,2596108293,72,De Colignystraat
27434,52.0050688,4.3767992,2596108295,72,Kloosterkade
27435,52.0047257,4.3784434,2596108296,72,Koningin Emmalaan
27436,51.9971687,4.3714627,2596108298,72,Leeghwaterstraat
27437,52.0059070,4.3685320,2596108300,72,Michiel de Ruyterweg
27438,52.0062047,4.3656680,2596108301,72,Mijnbouwstraat
27439,52.0049834,4.3663715,2596108302,72,Piet Heinstraat
27440,52.0019510,4.3785931,2596108303,72,Professor Evertslaan
27441,52.0044574,4.3815272,2596108304,72,Professor Henketstraat
27442,52.0048106,4.3807412,2596108305,72,Professor Oudemansstraat
27443,52.0049502,4.3626348,2596108306,72,Rotterdamseweg
27444,52.0053800,4.3762600,2596108307,72,Sint Aldegondestraat
27445,52.0007241,4.3792463,2596108308,72,Van Embdenstraat
27446,51.9960712,4.3728297,2596108309,720,Balthasar van der Polweg
27447,51.9960710,4.3728297,2596108310,722,Balthasar van der Polweg
27448,51.9960708,4.3728297,2596108311,724,Balthasar van der Polweg
27449,51.9960706,4.3728297,2596108312,726,Balthasar van der Polweg
27450,51.9960704,4.3728297,2596108314,728,Balthasar van der Polweg
27451,52.0055916,4.3678373,2596108317,73,Cornelis Trompstraat
27452,52.0032904,4.3589618,2596108320,73,Crommelinlaan
27453,52.0055584,4.3757264,2596108322,73,De Colignystraat
